63,1,"","Указы, распоряжения, резолюции архиеп. Иоанна по ЗАЕ","не позднее 23 февраля 1963 — не ранее 30 декабря 1964","","","",""
64,1,"","Журнал заседаний епархиального совета за 1963 год","6 марта — 6 июня 1963","","","",""
65,1,"","Рапорты, докладные записки архиепископу Иоанну от настоятеля Церкви Воскресения Христова прот. Филарета Астраханского","6 марта 1963 — 9 ноября 1965","","ярлыки: церковь Воскресения Христова (Сан-Франциско), прот. Филарет Астраханский","церковь Воскресения Христова (Сан-Франциско), прот. Филарет Астраханский",""
66,1,"","Делопроизводство в отношении похорон при архиеп. Иоанне","17 апреля 1963 — 26 марта 1965","","","",""
67,1,"","Письма архиеп. Иоанна разным лицам за 1964 г.","25 апреля 1963 — 28 декабря 1964","","","",""
68,1,"","Воззвания к пастве в отношении строительства Радосте-Скорбященского собора","12 мая 1963 — 6 апреля 1966","21 л.","копииярлыки: смута в Сан-Франциско, строительство Радосте-Скорбященского собора (Сан-Франциско), Русская гимназия (Сан-Франциско)","смута в Сан-Франциско, строительство Радосте-Скорбященского собора (Сан-Франциско), Русская гимназия (Сан-Франциско)","копии"
69,1,"","Официальная корреспонденция с адвокатским бюро “O’Gara and McGuire”","не позднее 13 июня 1963 — не ранее 30 сентября 1966","","","",""
70,1,"","Доклад архиеп. Иоанна Арх. Собору РПЦЗ о смуте в Сан-Франциско","23 июля 1963","","копии (2 экз.)ярлыки: смута в Сан-Франциско","смута в Сан-Франциско","копии (2 экз.)"
71,1,"","Выписки из книги указов и распоряжений, письма архиеп. Иоанна (Западно-Американская епархия)","не позднее 22 августа 1963 — не ранее 20 мая 1966","","ярлыки: Радосте-Скорбященский собор (Сан-Франциско), прот. Илья Вень, строительство Радосте-Скорбященского собора, Е. Рос (о. Серафим Роуз?),","Радосте-Скорбященский собор (Сан-Франциско), прот. Илья Вень, строительство Радосте-Скорбященского собора, Е. Рос (о. Серафим Роуз?),",""
72,1,"","Смута в Казанской церкви (Сан-Франциско)","14 ноября 1963 — 30 октября 1964","","","",""
73,1,"","Смута в Лос-Анджелесе (1963) — материалы, посланные архиеп. Иоанну","не позднее декабря 1963 — январь 1964","","ярлыки: Спасо-Преображенский собор (Лос-Анджелос), архиеп. Антоний (Синкевич), прот. Виктор (Ильенко), И. Касьяненко, И. Автамонов, «Русская жизнь»","Спасо-Преображенский собор (Лос-Анджелос), архиеп. Антоний (Синкевич), прот. Виктор (Ильенко), И. Касьяненко, И. Автамонов, «Русская жизнь»",""
74,1,"","Послания, слова и поучения архиеп. Иоанна","1963 — 1964 + б.д.","63 л.","ярлыки: кончина архиеп. Тихона (Троицкого), строительство собора, царь Николай II, убийство царской семьи, первая панихида по царю (полная редакция письма)","кончина архиеп. Тихона (Троицкого), строительство собора, царь Николай II, убийство царской семьи, первая панихида по царю (полная редакция письма)",""
75,1,"","Телеграммы архиеп. Иоанну","1963 — 1966","","","",""
76,1,"","Деловая корреспонденция архиеп. Иоанна на франц. и англ. языках (справки, свидетельства, поручительства, документы Радосте-Скорбященского собора (Сан-Франциско) и др.)","не позднее 1963 — не ранее 26 апреля 1968","93 л.","ярлыки: иммиграция в США, Tolstoy Foundation (Толстовский фонд), World Council of the Churches (Всемирный совет Церквей)","иммиграция в США, Tolstoy Foundation (Толстовский фонд), World Council of the Churches (Всемирный совет Церквей)",""
77,1,"","Материалы о подчинении Французской Церкви Архиерейскому Синоду РПЦЗ","не позднее 1963 — не ранее 1966","","на франц. яз.ярлыки: Православная Церковь Франции, о. Павел Голиков","Православная Церковь Франции, о. Павел Голиков","на франц. яз."
78,1,"","Указы Архиерейского Синода и письма из канцелярии архиеп. Иоанну (циркулярные и по епархии)","7 января — 31 декабря 1964","","ярлыки: смута в Сан-Франциско, Архиерейский собор 1964 года","смута в Сан-Франциско, Архиерейский собор 1964 года",""
79,1,"76a.","Письма архиеп. Иоанна разным лицам за 1964 год","17 января — 29 сентября 1964","","ярлыки: пожертвования на строительство Радосте-Скорбященского собора; благотворительность архиеп. Иоанна; Первая мировая война","пожертвования на строительство Радосте-Скорбященского собора; благотворительность архиеп. Иоанна; Первая мировая война",""
80,1,"","Книга входящей корреспонденции канцелярии ЗАЕ","20 января — не ранее 24 октября 1964","","","",""
81,1,"","Письма архиеп. Иоанну от архиереев и др. за 1964 год","не позднее 21 января 1964 — не ранее 8 января 1965","","ярлыки: архиеп. Виталий (Устинов), архиеп. Никодим (Нагаев, Великобританский), еп. Нафанаил (Львов), избрание митр. Филарета (Вознесенского), архиеп. Феодосий (Самойлович, Бразильский), архиеп. Никон (Рклицкий), еп. Серафим (Свежевский, Каракасский), еп. Савва (Раевский, Сиднейский), патр. Бенедикт Иерусалимский, патр. Герман Сербский","архиеп. Виталий (Устинов), архиеп. Никодим (Нагаев, Великобританский), еп. Нафанаил (Львов), избрание митр. Филарета (Вознесенского), архиеп. Феодосий (Самойлович, Бразильский), архиеп. Никон (Рклицкий), еп. Серафим (Свежевский, Каракасский), еп. Савва (Раевский, Сиднейский), патр. Бенедикт Иерусалимский, патр. Герман Сербский",""
82,1,"","Отчеты прихода преп. Сергия Радонежского (Сан-Франциско)","не позднее 13 февраля 1964 — не ранее 15 февраля 1965","","ярлыки: прот. Николай Польский","прот. Николай Польский",""
83,1,"","Рапорты архиепископу Иоанну от священников Свято-Покровской церкви (Пало-Альто), протоколы собраний","1 марта 1964 — 6 марта 1966","14 л.","ярлыки: Свято-Покровский приход (Пало-Альто), прот. Николай Пономарев, ","Свято-Покровский приход (Пало-Альто), прот. Николай Пономарев,",""
84,1,"","Письма А. Делианич архиеп. Иоанну","6 апреля 1964 — 10 июня 1965 + б.д.","","ярлыки: смута в Сан-Франциско, Е. Храпов, о. Николай Домбровский, «Русская жизнь», «Общество мирян», митр. Анастасий (Грибановский), П. Сахаров, М. Константинов; Сербская Церковь, Сербия, М. Томашевский, Вторая мировая война, А. Власов, РОА","смута в Сан-Франциско, Е. Храпов, о. Николай Домбровский, «Русская жизнь», «Общество мирян», митр. Анастасий (Грибановский), П. Сахаров, М. Константинов; Сербская Церковь, Сербия, М. Томашевский, Вторая мировая война, А. Власов, РОА",""
85,1,"","Письмо и др. документы из архива Т. Четыркина","28 августа 1964 — 12 мая 1973","","бумажная иконка, брошюра с дарственной надписью архиеп. Иоаннаярлыки: преп. Тихон, Калужский чудотворец, житие преп. Тихона, Калужского чудотворца","преп. Тихон, Калужский чудотворец, житие преп. Тихона, Калужского чудотворца","бумажная иконка, брошюра с дарственной надписью архиеп. Иоанна"
86,1,"","Письма архиеп. Иоанну о. Виктора Ильенко с жалобами на архиеп. Антония (Синкевича)","10 апреля — ноябрь 1964","","ярлыки: архиеп. Антоний (Синкевич), прот. Виктор Ильенко","архиеп. Антоний (Синкевич), прот. Виктор Ильенко",""
87,1,"","Документы, связанные с судебным процессом и церковной смутой в Сан-Франциско","май 1964","","","",""
88,1,"","Письма архиеп. Иоанну в отношении строительства Радосте-Скорбященского собора","май — июнь 1964","","ярлыки: колокола Нового собора","колокола Нового собора",""
89,1,"","Румынская Православная Церковь: переписка еп. Теофилем (Ионеску), календари со святцами Румынской ПЦ за 1964 и 1965 гг.","май 1964 — май 1965","","на англ., франц. и румынскомярлыки: еп. Теофиль (Ионеску) (évêque Teofil Ionescu), metropolite Visarion Puiu, Свято-Николаевский монастырь (Детройт), Евграф Ковалевский","еп. Теофиль (Ионеску) (évêque Teofil Ionescu), metropolite Visarion Puiu, Свято-Николаевский монастырь (Детройт), Евграф Ковалевский","на англ., франц. и румынском"
90,1,"","Документы, касающиеся Свято-Владимирского прихода (Хьюстон, Техас)","14 июня 1964 — 31 марта 1966","","ярлыки: Eastern Orthodox Church of St. Vladimir (Houston, Texas), архив митр. Филарета (Вознесенского), архиеп. Антоний (Синкевич), свящ. Феодор Мартыненко, П. Карнаух, скауты","Eastern Orthodox Church of St. Vladimir (Houston, Texas), архив митр. Филарета (Вознесенского), архиеп. Антоний (Синкевич), свящ. Феодор Мартыненко, П. Карнаух, скауты",""
91,1,"","Богословские курсы при храме св. Тихона Задонского","30 июня 1964","","ярлыки: «Русская жизнь»","«Русская жизнь»",""
92,1,"","Указы Архиерейского Синода и письма из канцелярии архиеп. Иоанну (циркулярные и по епархии)","не позднее 24 декабря 1964 — не ранее 15 апреля 1966","","ярлыки: Общество мирян","Общество мирян",""
93,1,"","Указы, распоряжения, резолюции архиеп. Иоанна по ЗАЕ","не позднее 11 января 1965 — не ранее 30 июня 1966","","ярлыки: Курско-Коренная икона, Воскресенский приход (Сан-Франциско); убийство Царской семьи (панихида); Е. Храпов, Радосте-Скорбященский собор (Сан-Франциско)","Курско-Коренная икона, Воскресенский приход (Сан-Франциско); убийство Царской семьи (панихида); Е. Храпов, Радосте-Скорбященский собор (Сан-Франциско)",""
94,1,"","Письма архиеп. Иоанну от архиереев и др. за 1965 год","не позднее 14 января 1965 — не ранее 16 января 1966","","ярлыки: архиеп. Виталий (Устинов), архиеп. Никодим (Нагаев, Великобританский), еп. Нафанаил (Львов), избрание митр. Филарета (Вознесенского), архиеп. Феодосий (Самойлович, Бразильский), архиеп. Никон (Рклицкий), еп. Серафим (Свежевский, Каракасский), еп. Савва (Раевский, Сиднейский), патр. Иерусалимский Бенедикт, патр. Герман Сербский), Сербская Церковь, Югославия, Австралийская епархия","архиеп. Виталий (Устинов), архиеп. Никодим (Нагаев, Великобританский), еп. Нафанаил (Львов), избрание митр. Филарета (Вознесенского), архиеп. Феодосий (Самойлович, Бразильский), архиеп. Никон (Рклицкий), еп. Серафим (Свежевский, Каракасский), еп. Савва (Раевский, Сиднейский), патр. Иерусалимский Бенедикт, патр. Герман Сербский), Сербская Церковь, Югославия, Австралийская епархия",""
95,1,"91a.","Письма архиеп. Иоанна разным лицам за 1965 год. Часть 1.","21 января — 31 августа 1965","","ярлыки: Радосте-Скорбященский собор (Сан-Франциско), Голландская миссия; история образования Западно-Американской епархии; свящ. Георгий Ларин; ","Радосте-Скорбященский собор (Сан-Франциско), Голландская миссия; история образования Западно-Американской епархии; свящ. Георгий Ларин;",""
96,1,"91b.","Письма архиеп. Иоанна разным лицам за 1965 год. Часть 2.","1 августа 1965 — 7 января 1966","","ярлыки: Радосте-Скорбященский собор (Сан-Франциско); масонство; Алекcандр Максимович (брат архиеп. Иоанна); иподиаконы; Свято-Покровский приход (Лос-Анджелес), свящ. Сергий Бобров, свящ. Виктор Ильенко","Радосте-Скорбященский собор (Сан-Франциско); масонство; Алекcандр Максимович (брат архиеп. Иоанна); иподиаконы; Свято-Покровский приход (Лос-Анджелес), свящ. Сергий Бобров, свящ. Виктор Ильенко",""
97,1,"","Письма архиеп. Никона (Рклицкого) архиеп. Иоанну","7 января — 2 мая 1966","","ярлыки: архиеп. Никон (Рклицкий)","архиеп. Никон (Рклицкий)",""
98,1,"92a.","Письма архиеп. Иоанна разным лицам за 1966 год","21 января  — 19 мая 1966","","ярлыки: Радосте-Скорбященский собор (Сан-Франциско); архим. Амвросий (Погодин); Сербская Церковь; Н. Неклюдов; Русская гимназия (Сан-Франциско)","Радосте-Скорбященский собор (Сан-Франциско); архим. Амвросий (Погодин); Сербская Церковь; Н. Неклюдов; Русская гимназия (Сан-Франциско)",""
99,1,"","Кончина архиеп. Иоанна (перевоз тела усопшего из Сиэтла, корреспонденция о разрешении захоронения в соборе, устроительство усыпальницы, письма и телеграммы с соболезнованиями)","3 июля 1966 — сентябрь 1994 + б.д.","","фотоярлыки: архив еп. Нектария (Концевича), П. Софронов, А. Максимович (брат архиеп. Иоанна), мэр Джон Шелли (J. Shelley), archbishop McGacken; прот. Стефан Сабельник","архив еп. Нектария (Концевича), П. Софронов, А. Максимович (брат архиеп. Иоанна), мэр Джон Шелли (J. Shelley), archbishop McGacken; прот. Стефан Сабельник","фото"
100,1,"","Материалы прессы и приходские издания о кончине архиеп. Иоанна и годовщинах памяти","6 июля 1966 — август 1993","","ярлыки: «Русская жизнь», “The Orthodox Word”","«Русская жизнь», “The Orthodox Word”",""
101,1,"","Письма на имя архиеп. Иоанна после его кончины","13—19 июля 1966","","ярлыки: Форт-Росс, М. Плеханов","Форт-Росс, М. Плеханов",""
102,1,"","Документы комиссии по описи имущества архиеп. Иоанна","7 августа 1966 — 20 ноября 1968","","ярлыки: Е. Лопушанская, архив архиеп. Антония (Медведева),","Е. Лопушанская, архив архиеп. Антония (Медведева),",""
103,1,"","Брошюры и проспекты памяти архиеп. Иоанна","1966 — 1994 + б.д.","","на русс., серб. и голланд.ярлыки: Г. Ларин; «Блажени Jован» (на серб., 1994), «Приснопамятный владыка архиепископ Иоанн» (иеромонах Петр, Джорданвилль, 1991); материалы к жизнеописанию архиеп. Иоанна (Максимовича); «Life of St. John (Maximovitch), the Wonderworker of Shanghai and San Francisco) (compiled by Fr. Demetrios Serfes, на англ.)","Г. Ларин; «Блажени Jован» (на серб., 1994), «Приснопамятный владыка архиепископ Иоанн» (иеромонах Петр, Джорданвилль, 1991); материалы к жизнеописанию архиеп. Иоанна (Максимовича); «Life of St. John (Maximovitch), the Wonderworker of Shanghai and San Francisco) (compiled by Fr. Demetrios Serfes, на англ.)","на русс., серб. и голланд."
104,1,"","Свидетельства чудесных случаев по молитвам архиеп. Иоанна","1966 — март 2008 + б.д.","","ярлыки: архив еп. Нектария (Концевича), прот. Стефан Павленко, А. Кочнев (Кеннеди)","архив еп. Нектария (Концевича), прот. Стефан Павленко, А. Кочнев (Кеннеди)",""
105,1,"","Документы, касающиеся почитания и прославления архиеп. Иоанна","20 декабря 1987 — 3 мая 1995","","ярлыки: архив архиеп. Антония (Медведева), “Orthodox News”, M. Riggin, архиеп. Антоний (Синкевич) (особое мнение); О. Куликовская-Романова","архив архиеп. Антония (Медведева), “Orthodox News”, M. Riggin, архиеп. Антоний (Синкевич) (особое мнение); О. Куликовская-Романова",""
106,1,"","Канонизация святителя Иоанна (различные документы, касающиеся организации торжеств, корректура издания о владыке, фото)","1993 — 1994","","ярлыки: архив архиеп. Антония (Медведева), жизнеописание архиеп. Иоанна Максимовича)","архив архиеп. Антония (Медведева), жизнеописание архиеп. Иоанна Максимовича)",""
107,1,"","Воспоминания З. Юлем об архиеп. Иоанне","1994","","на англ.ярлыки: архив архиеп. Антония (Медведева), материалы к жизнеописанию архиеп. Иоанна (Максимовича)","архив архиеп. Антония (Медведева), материалы к жизнеописанию архиеп. Иоанна (Максимовича)","на англ."
108,1,"","Акафист святителю Иоанну Тобольскому (из личного архива архиеп. Иоанна)","б.д.","","рукопись на церковнославян.","",""
109,1,"","Записки к богослужениям, нотные материалы","б.д.","92 л.","рукописи, на русс. и серб.","",""
110,1,"","Записные книжки архиеп. Иоанна, черновые записи","б.д.","","ярлыки: Иван Калита; царь Иоанн Грозный","Иван Калита; царь Иоанн Грозный",""
111,1,"","Коллекция недатированных рукописных материалов (статьи, послания и пр.)","б.д.","","на русс. и серб., ветхие документы","",""
112,1,"","Молитвы и составление службы свт. Иоанну","б.д.","","","",""
113,1,"","Молитвы, службы и др. из архива архиеп. Иоанна","б.д.","","ярлыки: служба св. Иоанну Тобольскому, тропарь свт. Николаю Чудотворцу, чин освящения храма (с пометами архиеп. Иоанна), «Молитва покаянная, читаемая в день убиения Царской семьи» (написана рукой еп. Нектария); молитва еп. Николая (Велимировича?, на серб.)","служба св. Иоанну Тобольскому, тропарь свт. Николаю Чудотворцу, чин освящения храма (с пометами архиеп. Иоанна), «Молитва покаянная, читаемая в день убиения Царской семьи» (написана рукой еп. Нектария); молитва еп. Николая (Велимировича?, на серб.)",""
114,1,"","Папка «Иоанн, архиепископ Шанхайский и Западно-Европейский (Максимович)» с декорированной обложкой","б.д.","","рукописный материал, документов нет, только папка","",""
115,1,"","Поминальные записки архиеп. Иоанна","б.д.","","в записках есть одна 5-долларовая и одна 10-долларовая купюры","",""
116,1,"","Поучения и проповеди архиеп. Иоанна («О чем молился Христос в Гефсиманском саду», «Учение о Софии Премудрости Божией», «За что был помилован благоразумный разбойник» и др.)","б.д.","","ярлыки: слово на поднятие крестов на Радосте-Скорбященском соборе (Сан-Францсико, Новый собор), строительство Нового собора: о поминовении усопших; св. прав. Иоанн Кронштадтский; о календаре","слово на поднятие крестов на Радосте-Скорбященском соборе (Сан-Францсико, Новый собор), строительство Нового собора: о поминовении усопших; св. прав. Иоанн Кронштадтский; о календаре",""
117,1,"","Служба преподобной Параскеве (автограф архиеп. Иоанна)","б.д.","","рукопись на церковнослав. с дарственной надписью «В собственность владыки Иоанна, архиепископа Западно-Американского и Сан-францисского»","",""
118,1,"","Статья «Великий Инквизитор в наше время и Ватиканский собор. На правах рукописи. П. М. Я.» (с дарственной надписью архиеп. Иоанну)","б.д.","","","",""
119,1,"","Съемки фильма об архиеп. Иоанне","б.д.","","","",""
120,1,"","Опись келии архиеп. Иоанна","б.д.","","ярлыки: Максимовичи, родословная Максимовичей","Максимовичи, родословная Максимовичей",""
121,1,"","«Проект законоположений о Православной Российской Церкви», материалы II Всезарубежного собора (?)","б. д.","","рукописный материалярлыки: история РПЦЗ; II Всезарубежный собор (?)","история РПЦЗ; II Всезарубежный собор (?)","рукописный материал"
122,2,"№ ДЕЛА","ЗАГОЛОВОК ДЕЛА","КРАЙНИЕ ДАТЫ","КОЛ-ВО ЛИС-ТОВ","ПРИМЕЧАНИЯ (ярлыки)","",""
123,2,"","ANDERSON, Vladimir, priest:послужной список, офиц. документы, переписка и др.","1979 — не позднее 2004","","ярлыки: архив архиеп. Антония (Медведева), прот. Гавриил Кин, Медфорд, Этна, fr. Akakios, прот. Петр Перекрестов","архив архиеп. Антония (Медведева), прот. Гавриил Кин, Медфорд, Этна, fr. Akakios, прот. Петр Перекрестов",""
124,2,"","BLYTH, Phillip, priest:послужной список, офиц. документы, корреспонденция","1985 — 2002","","ярлыки: архив архиеп. Антония (Медведева), Платина, Euthimios Valdez, archbishop Chrisostom (еп. Хризостом) (Фамилия, Etna), rev. Akakios (Фамилия), монастырь Григория Паламы, Греческая Церковь, греческие старостильники, еп. Авксентий (Фамилия, Etna), Gleb Fyodorsky Collymore, покушение на Билла Клинтона; архив еп. Кирилла (Дмитриева), В. Харвей (Харви, V. Harvey), миссия в Реддинге (Redding)","архив архиеп. Антония (Медведева), Платина, Euthimios Valdez, archbishop Chrisostom (еп. Хризостом) (Фамилия, Etna), rev. Akakios (Фамилия), монастырь Григория Паламы, Греческая Церковь, греческие старостильники, еп. Авксентий (Фамилия, Etna), Gleb Fyodorsky Collymore, покушение на Билла Клинтона; архив еп. Кирилла (Дмитриева), В. Харвей (Харви, V. Harvey), миссия в Реддинге (Redding)",""
125,2,"","FOX, Andrew, priest:офиц. документы","6 сентября — 13 ноября 1997 + б.д.","","ярлыки: Антиохийская Церковь","Антиохийская Церковь",""
126,2,"","(GREEN), Benedict, monk:переписка и др.","1998 — 2000","","ярлыки: Christ of the Hills Monastery New Sarov (Blanco, Texas), архив архиеп. Антония (Медедева), еп. Кирилл (Дмитриев)","Christ of the Hills Monastery New Sarov (Blanco, Texas), архив архиеп. Антония (Медедева), еп. Кирилл (Дмитриев)",""
127,2,"","(HART), Damian, archimandrit:офиц. документы","1989 — 2008","","","",""
128,2,"","(NEWCOMBE), Anastassy, archimandrit:послужной список, официальные документы","не позднее 1982 — 2004","","","",""
129,2,"","PALASSIS, Neketas, priest:послужной список, офиц. документы, офиц. корреспонденция, публикации,открытое письмо свящ. Александра Лебедева (1987) и др.","9 февраля 1968 — 27 января 1987 + б.д.","","ярлыки: архив архиеп. Антония (Медведева), прот. Борис Крицкий, журнал «Orthodox Word», свящ. Александр Лебедев, свящ. Пантелеимон (Panteleimon ФАМИЛИЯ), экуменизм, бостонское дело), бостонцы, Греческая Церковь, архиеп. Аверкий (Таушев); еп. Иларион (Фамилия), прот. Виктор Потапов; 10-летие Нектарийского прихода (Сиэтл), статья «Чествование нашей десятой годовщины»; прот. Роман Лукьяновместо служения: Сиэтл, Вашингтон.см. также: Приход свт. Нектария Пентапольского","архив архиеп. Антония (Медведева), прот. Борис Крицкий, журнал «Orthodox Word», свящ. Александр Лебедев, свящ. Пантелеимон (Panteleimon ФАМИЛИЯ), экуменизм, бостонское дело), бостонцы, Греческая Церковь, архиеп. Аверкий (Таушев); еп. Иларион (Фамилия), прот. Виктор Потапов; 10-летие Нектарийского прихода (Сиэтл), статья «Чествование нашей десятой годовщины»; прот. Роман Лукьяновместо служения: Сиэтл, Вашингтон.см. также: Приход свт. Нектария Пентапольского",""
130,2,"","(ROSE), Seraphim, hieromonk:присяжный лист, указ о награждении и др.","1976 — 1981","","ярлыки: архив архиеп. Антония (Медведева),См. также: №С-55 «Свято-Германовский монастырь. Платина»","архив архиеп. Антония (Медведева),См. также: №С-55 «Свято-Германовский монастырь. Платина»",""
131,2,"","(SEWBO), Stephan, archbishop of Vienna and Austria:письмо от неизв., извещение о смерти","май 1964 — 1965","","ярлыки: смута в Сан-Франциско, архиеп. Иоанн (Максимович), архиеп. Никон (Рклицкий), династический вопрос, дискуссии о престолонаследии, Романовы, монархия, легитимисты, Н. Чухнов, вел. кн. Владимир Кириллович, манифест вел. кн. Кирилла Владимировича, ген. Врангель, Зальцбург","смута в Сан-Франциско, архиеп. Иоанн (Максимович), архиеп. Никон (Рклицкий), династический вопрос, дискуссии о престолонаследии, Романовы, монархия, легитимисты, Н. Чухнов, вел. кн. Владимир Кириллович, манифест вел. кн. Кирилла Владимировича, ген. Врангель, Зальцбург",""
132,2,"","WEN, Elias, protopres.:См.: ВЕНЬ, Илия, прот.","","","","",""
133,2,"","(АЛЕКСАНДРОВ), Даниил, еп. Ирийский:корреспонденция, статья о наречении во епископа Ирийского","22 ноября 1966 — 6 сентября 1988 + б.д.","","ярлыки: архив архиеп. Антония (Медведева), архив еп. Нектария (Концевича), старообрядцы, единоверцы, история старообрядчества","архив архиеп. Антония (Медведева), архив еп. Нектария (Концевича), старообрядцы, единоверцы, история старообрядчества",""
134,2,"","АНТОНЮК, Стефан, свящ.:послужной список","1934","","","",""
135,2,"","АСТРАХАНСКИЙ, Филарет, прот.:послужной список, корреспонденция, официальные документы","22 ноября 1946 — февраль 1988","","ярлыки: архив архиеп. Иоанна (Максимовича), Шанхай, архив архиеп. Антония (Медведева); Казанский приход (Гернвилл, Русская речка), церковь Воскресения Христова (Сан-Франциско); Е. Навроцкая, история Белого движения, Алексеев, Корнилов","архив архиеп. Иоанна (Максимовича), Шанхай, архив архиеп. Антония (Медведева); Казанский приход (Гернвилл, Русская речка), церковь Воскресения Христова (Сан-Франциско); Е. Навроцкая, история Белого движения, Алексеев, Корнилов",""
136,2,"","(БАРТОШЕВИЧ), Антоний, архиеп. Женевский и Западно-Европейский:письмо митр. Виталию (Устинову)","2 декабря 1992","","ярлыки: перестройка, отношения МП и РПЦЗ, католики, католичество","перестройка, отношения МП и РПЦЗ, католики, католичество",""
137,2,"","(БИАКАЙ), Димитрий, архим.(начальник Русской духовной миссии в Иерусалиме):корресподенция","январь 1955 – январь 1961 + б.д.","","ярлыки: архив еп. Нектария (Концевича), жизнеописание еп. Нектария (Концевича), архив архиеп. Тихона (Троицкого), Русская духовная миссия в Иерусалиме (РДМ), отношения РПЦЗ и МП","архив еп. Нектария (Концевича), жизнеописание еп. Нектария (Концевича), архив архиеп. Тихона (Троицкого), Русская духовная миссия в Иерусалиме (РДМ), отношения РПЦЗ и МП",""
138,2,"","БОБРОВ, Сергий, свящ.:СМ. фонд еп. Нектария (Концевича) — личная переписка с духовными лицами и др. фонды","","","","",""
139,2,"","БОРКОВСКИЙ (БАРКОВСКИЙ), Константин, чтец:биография, официальные документы, фото","не позднее 1922 — 11 января 1965","","ветхие документы, оригиналы, фотоярлыки: история Белого движения, Белая армия, членский билет Союза инвалидов, Свято-Успенский приход (Кобе, Япония)","история Белого движения, Белая армия, членский билет Союза инвалидов, Свято-Успенский приход (Кобе, Япония)","ветхие документы, оригиналы, фото"
140,2,"","БРАУН (ЕРОПИС), Валентин, чтец:переписка с правящими архиереями и др.","1963 — 1971","","ярлыки: архив архиеп. Иоанна (Максимовича); архив архиеп. Антония (Медведева), церковь Симеона Верхотурского (Калистога), Васильев","архив архиеп. Иоанна (Максимовича); архив архиеп. Антония (Медведева), церковь Симеона Верхотурского (Калистога), Васильев",""
141,2,"","(БЫСТРОВ), Иннокентий, архим.:(прот. Василий Быстров)официальные документы, письма архиеп. Тихону (Троицкому)","1948 — 1953 ","","ярлыки: архив архиеп. Тихона (Троицкого)","архив архиеп. Тихона (Троицкого)",""
142,2,"","ВАВИЛЮК, Анатолий, протодиак.:послужной список, офиц. документы","26 марта 1962 — 14 июня 2002","","ярлыки: Спасо-Преображенский собор (Лос-Анджелес); архив архиеп. Антония (Медведева)","Спасо-Преображенский собор (Лос-Анджелес); архив архиеп. Антония (Медведева)",""
143,2,"","ВАНТЦ, Виталий, чтец:указ о включении в клир Радосте-Скорбященского собора (Сан-Франциско)","не позднее 1960-х ","","","",""
144,2,"","(ВАРТМИНСКАЯ), Евгения, монахиня(Наталья Вартминская):рапорт иг. Ариадны (Мичуриной) о назначении мон. Евгении руководительницей приюта св. Ольги на о. Тубабао","26 мая 1949","","ярлыки: о. Тубабао, мон. Сильвия (Серафима Виноградова), архиеп. Тихон (Троицкий)","о. Тубабао, мон. Сильвия (Серафима Виноградова), архиеп. Тихон (Троицкий)",""
145,2,"","ВАРХОЛ, Стефан, свящ.:послужной список","1938","","","",""
146,2,"","ВАСИЛЕНКО, Григорий, диак.:официальные документы, послужной список, корреспонденция","1954 — 1957","","ярлыки: архив архиеп. Тихона (Троицкого); архив еп. Нектария (Концевича); ПЦА (OCA); РПЦЗ и ПЦА (OCA), Спиридоньевский приход (Сиэтл, OCA)места служения: Николаевский собор (Сиэтл)","архив архиеп. Тихона (Троицкого); архив еп. Нектария (Концевича); ПЦА (OCA); РПЦЗ и ПЦА (OCA), Спиридоньевский приход (Сиэтл, OCA)места служения: Николаевский собор (Сиэтл)",""
147,2,"","ВЕНЬ, Илия, прот.:послужной список, офиц. документы, метрики, газетные вырезки, корреспонденция и др.","26 ноября 1931 — 12 июня 2007","","ярлыки: Китай, Гонг-Конг, архив архиеп. Иоанна (Максимовича); архив архиеп. Тихона (Троицкого); архив еп. Нектария (Концевича); «Новая Заря», прот. Матвей Медведев; архив архиеп. Антония (Медведева); Orthodox Fellowship “All Saints of China” (OCA); архив митр. Лавра (Шкурлы)","Китай, Гонг-Конг, архив архиеп. Иоанна (Максимовича); архив архиеп. Тихона (Троицкого); архив еп. Нектария (Концевича); «Новая Заря», прот. Матвей Медведев; архив архиеп. Антония (Медведева); Orthodox Fellowship “All Saints of China” (OCA); архив митр. Лавра (Шкурлы)",""
148,2,"","ВЕНЬ, Петр, чтец:указ о переводе в ЗАЕ","26 ноября 1964","","ярлыки: архив архиеп. Иоанна (Максимовича)","архив архиеп. Иоанна (Максимовича)",""
149,2,"","ВДОВИЧЕНКО, Петр, свящ.:послужной список","1934","","","",""
150,2,"","ВЛАСОВ, Адриан, протодиак.:конфликт с прихожанами Радосте-Скорбященского прихода (Сан-Франциско) в связи с панихидой по еп. Аполлинарию (Кошевому)","январь — октябрь 1933","","ярлыки: архив архиеп. Тихона (Троицкого), еп. Аполлинарий (Кошевой), панихида по еп. Аполлинарию (Кошевому), прот. Василий Демидов, диак. Иоанн Гвоздев","архив архиеп. Тихона (Троицкого), еп. Аполлинарий (Кошевой), панихида по еп. Аполлинарию (Кошевому), прот. Василий Демидов, диак. Иоанн Гвоздев",""
